I0,I1,I2,I3
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000
2.000000,2.000000,0.000000,0.000000
4.000000,2.000000,0.000000,0.000000
8.000000,4.000000,0.000000,0.000000
12.000000,4.000000,0.000000,0.000000
17.000000,5.000000,0.000000,0.000000
23.000000,6.000000,0.000000,0.000000
29.000000,6.000000,0.000000,0.000000
35.000000,6.000000,0.000000,0.000000
41.000000,6.000000,0.000000,0.000000
47.000000,6.000000,0.000000,0.000000
54.000000,7.000000,0.000000,0.000000
61.000000,6.000000,0.000000,0.000000
67.000000,7.000000,0.000000,0.000000
73.000000,6.000000,0.000000,0.000000
80.000000,7.000000,0.000000,0.000000
87.000000,7.000000,0.000000,0.000000
93.000000,6.000000,0.000000,0.000000
100.000000,7.000000,0.000000,0.000000
107.000000,7.000000,0.000000,0.000000
114.000000,7.000000,0.000000,0.000000
120.000000,6.000000,0.000000,0.000000
127.000000,6.000000,0.000000,0.000000
134.000000,8.000000,0.000000,0.000000
140.000000,6.000000,0.000000,0.000000
147.000000,7.000000,0.000000,0.000000
154.000000,7.000000,0.000000,0.000000
160.000000,6.000000,0.000000,0.000000
167.000000,7.000000,0.000000,0.000000
174.000000,7.000000,0.000000,0.000000
180.000000,6.000000,0.000000,0.000000
187.000000,7.000000,0.000000,0.000000
194.000000,7.000000,0.000000,0.000000
200.000000,6.000000,0.000000,0.000000
207.000000,7.000000,0.000000,0.000000
214.000000,7.000000,0.000000,0.000000
221.000000,7.000000,0.000000,0.000000
227.000000,6.000000,0.000000,0.000000
234.000000,7.000000,0.000000,0.000000
241.000000,7.000000,0.000000,0.000000
247.000000,6.000000,0.000000,0.000000
254.000000,7.000000,0.000000,0.000000
261.000000,7.000000,0.000000,0.000000
268.000000,7.000000,0.000000,0.000000
274.000000,6.000000,0.000000,0.000000
281.000000,7.000000,0.000000,0.000000
288.000000,7.000000,0.000000,0.000000
295.000000,7.000000,0.000000,0.000000
302.000000,7.000000,0.000000,0.000000
308.000000,6.000000,0.000000,0.000000
315.000000,7.000000,0.000000,0.000000
322.000000,7.000000,0.000000,0.000000
329.000000,6.000000,0.000000,0.000000
335.000000,7.000000,0.000000,0.000000
342.000000,7.000000,0.000000,0.000000
349.000000,7.000000,0.000000,0.000000
355.000000,6.000000,0.000000,0.000000
362.000000,7.000000,0.000000,0.000000
370.000000,8.000000,0.000000,0.000000
376.000000,6.000000,0.000000,0.000000
383.000000,6.000000,0.000000,0.000000
389.000000,7.000000,0.000000,0.000000
396.000000,7.000000,0.000000,0.000000
403.000000,7.000000,0.000000,0.000000
410.000000,7.000000,0.000000,0.000000
416.000000,6.000000,0.000000,0.000000
423.000000,7.000000,0.000000,0.000000
430.000000,7.000000,0.000000,0.000000
437.000000,7.000000,0.000000,0.000000
444.000000,7.000000,0.000000,0.000000
451.000000,7.000000,0.000000,0.000000
457.000000,6.000000,0.000000,0.000000
464.000000,7.000000,0.000000,0.000000
471.000000,7.000000,0.000000,0.000000
478.000000,7.000000,0.000000,0.000000
484.000000,6.000000,0.000000,0.000000
491.000000,7.000000,0.000000,0.000000
498.000000,7.000000,0.000000,0.000000
505.000000,7.000000,0.000000,0.000000
511.000000,6.000000,0.000000,0.000000
518.000000,7.000000,0.000000,0.000000
526.000000,8.000000,0.000000,0.000000
532.000000,6.000000,0.000000,0.000000
539.000000,7.000000,0.000000,0.000000
546.000000,6.000000,0.000000,0.000000
552.000000,7.000000,0.000000,0.000000
559.000000,7.000000,0.000000,0.000000
566.000000,7.000000,0.000000,0.000000
573.000000,7.000000,0.000000,0.000000
580.000000,7.000000,0.000000,0.000000
586.000000,6.000000,0.000000,0.000000
593.000000,7.000000,0.000000,0.000000
600.000000,7.000000,0.000000,0.000000
607.000000,7.000000,0.000000,0.000000
614.000000,7.000000,0.000000,0.000000
620.000000,6.000000,0.000000,0.000000
627.000000,7.000000,0.000000,0.000000
634.000000,7.000000,0.000000,0.000000
641.000000,7.000000,0.000000,0.000000
647.000000,6.000000,0.000000,0.000000
655.000000,8.000000,0.000000,0.000000
661.000000,6.000000,0.000000,0.000000
668.000000,7.000000,0.000000,0.000000
674.000000,6.000000,0.000000,0.000000
682.000000,8.000000,0.000000,0.000000
688.000000,6.000000,0.000000,0.000000
695.000000,7.000000,0.000000,0.000000
702.000000,7.000000,0.000000,0.000000
709.000000,7.000000,0.000000,0.000000
716.000000,6.000000,0.000000,0.000000
722.000000,7.000000,0.000000,0.000000
730.000000,8.000000,0.000000,0.000000
736.000000,6.000000,0.000000,0.000000
743.000000,7.000000,0.000000,0.000000
750.000000,7.000000,0.000000,0.000000
756.000000,6.000000,0.000000,0.000000
763.000000,7.000000,0.000000,0.000000
770.000000,7.000000,0.000000,0.000000
776.000000,6.000000,0.000000,0.000000
784.000000,8.000000,0.000000,0.000000
791.000000,7.000000,0.000000,0.000000
798.000000,7.000000,0.000000,0.000000
804.000000,6.000000,0.000000,0.000000
811.000000,7.000000,0.000000,0.000000
818.000000,7.000000,0.000000,0.000000
824.000000,6.000000,0.000000,0.000000
831.000000,7.000000,0.000000,0.000000
838.000000,7.000000,0.000000,0.000000
845.000000,7.000000,0.000000,0.000000
852.000000,7.000000,0.000000,0.000000
859.000000,7.000000,0.000000,0.000000
866.000000,7.000000,0.000000,0.000000
872.000000,6.000000,0.000000,0.000000
879.000000,7.000000,0.000000,0.000000
886.000000,7.000000,0.000000,0.000000
893.000000,7.000000,0.000000,0.000000
899.000000,6.000000,0.000000,0.000000
906.000000,7.000000,0.000000,0.000000
913.000000,7.000000,0.000000,0.000000
920.000000,7.000000,0.000000,0.000000
927.000000,6.000000,0.000000,0.000000
934.000000,8.000000,0.000000,0.000000
940.000000,6.000000,0.000000,0.000000
947.000000,7.000000,0.000000,0.000000
954.000000,7.000000,0.000000,0.000000
961.000000,7.000000,0.000000,0.000000
968.000000,7.000000,0.000000,0.000000
974.000000,6.000000,0.000000,0.000000
981.000000,7.000000,0.000000,0.000000
988.000000,7.000000,0.000000,0.000000
995.000000,7.000000,0.000000,0.000000
1002.000000,7.000000,0.000000,0.000000
1008.000000,6.000000,0.000000,0.000000
1015.000000,7.000000,0.000000,0.000000
1022.000000,7.000000,0.000000,0.000000
1029.000000,7.000000,0.000000,0.000000
1035.000000,6.000000,0.000000,0.000000
1042.000000,7.000000,0.000000,0.000000
1050.000000,8.000000,0.000000,0.000000
1056.000000,6.000000,0.000000,0.000000
1063.000000,7.000000,0.000000,0.000000
1070.000000,7.000000,0.000000,0.000000
1076.000000,6.000000,0.000000,0.000000
1083.000000,7.000000,0.000000,0.000000
1090.000000,7.000000,0.000000,0.000000
1098.000000,8.000000,0.000000,0.000000
1104.000000,6.000000,0.000000,0.000000
1111.000000,7.000000,0.000000,0.000000
1118.000000,7.000000,0.000000,0.000000
1124.000000,6.000000,0.000000,0.000000
1131.000000,7.000000,0.000000,0.000000
1138.000000,7.000000,0.000000,0.000000
1145.000000,7.000000,0.000000,0.000000
1152.000000,7.000000,0.000000,0.000000
1158.000000,6.000000,0.000000,0.000000
1165.000000,7.000000,0.000000,0.000000
1172.000000,7.000000,0.000000,0.000000
1179.000000,7.000000,0.000000,0.000000
1186.000000,7.000000,0.000000,0.000000
1192.000000,6.000000,0.000000,0.000000
1199.000000,7.000000,0.000000,0.000000
1206.000000,7.000000,0.000000,0.000000
1213.000000,7.000000,0.000000,0.000000
1220.000000,7.000000,0.000000,0.000000
1227.000000,7.000000,0.000000,0.000000
1234.000000,7.000000,0.000000,0.000000
1240.000000,6.000000,0.000000,0.000000
1247.000000,7.000000,0.000000,0.000000
1254.000000,7.000000,0.000000,0.000000
1261.000000,7.000000,0.000000,0.000000
1267.000000,6.000000,0.000000,0.000000
1274.000000,7.000000,0.000000,0.000000
1281.000000,7.000000,0.000000,0.000000
1288.000000,7.000000,0.000000,0.000000
1295.000000,7.000000,0.000000,0.000000
1302.000000,7.000000,0.000000,0.000000
1309.000000,7.000000,0.000000,0.000000
1315.000000,6.000000,0.000000,0.000000
1322.000000,7.000000,0.000000,0.000000
1329.000000,7.000000,0.000000,0.000000
1336.000000,7.000000,0.000000,0.000000
1343.000000,6.000000,0.000000,0.000000
1350.000000,8.000000,0.000000,0.000000
1356.000000,6.000000,0.000000,0.000000
1363.000000,7.000000,0.000000,0.000000
1370.000000,7.000000,0.000000,0.000000
1376.000000,6.000000,0.000000,0.000000
1384.000000,8.000000,0.000000,0.000000
1390.000000,6.000000,0.000000,0.000000
1397.000000,7.000000,0.000000,0.000000
1404.000000,7.000000,0.000000,0.000000
1411.000000,7.000000,0.000000,0.000000
1418.000000,7.000000,0.000000,0.000000
1424.000000,6.000000,0.000000,0.000000
1431.000000,7.000000,0.000000,0.000000
1438.000000,7.000000,0.000000,0.000000
1444.000000,6.000000,0.000000,0.000000
1451.000000,7.000000,0.000000,0.000000
1458.000000,7.000000,0.000000,0.000000
1466.000000,8.000000,0.000000,0.000000
1472.000000,6.000000,0.000000,0.000000
1479.000000,7.000000,0.000000,0.000000
1486.000000,7.000000,0.000000,0.000000
1492.000000,6.000000,0.000000,0.000000
1499.000000,7.000000,0.000000,0.000000
1506.000000,7.000000,0.000000,0.000000
1514.000000,8.000000,0.000000,0.000000
1520.000000,6.000000,0.000000,0.000000
1527.000000,7.000000,0.000000,0.000000
1534.000000,6.000000,0.000000,0.000000
1540.000000,7.000000,0.000000,0.000000
1547.000000,7.000000,0.000000,0.000000
1554.000000,7.000000,0.000000,0.000000
1561.000000,7.000000,0.000000,0.000000
1568.000000,7.000000,0.000000,0.000000
1574.000000,6.000000,0.000000,0.000000
1581.000000,7.000000,0.000000,0.000000
1588.000000,7.000000,0.000000,0.000000
1595.000000,7.000000,0.000000,0.000000
1602.000000,7.000000,0.000000,0.000000
1608.000000,6.000000,0.000000,0.000000
1615.000000,7.000000,0.000000,0.000000
1622.000000,7.000000,0.000000,0.000000
1629.000000,7.000000,0.000000,0.000000
1636.000000,7.000000,0.000000,0.000000
1643.000000,7.000000,0.000000,0.000000
1650.000000,7.000000,0.000000,0.000000
1656.000000,6.000000,0.000000,0.000000
1663.000000,7.000000,0.000000,0.000000
1670.000000,7.000000,0.000000,0.000000
1677.000000,7.000000,0.000000,0.000000
1683.000000,6.000000,0.000000,0.000000
1690.000000,7.000000,0.000000,0.000000
1697.000000,7.000000,0.000000,0.000000
1704.000000,7.000000,0.000000,0.000000
1711.000000,7.000000,0.000000,0.000000
1718.000000,7.000000,0.000000,0.000000
1725.000000,7.000000,0.000000,0.000000
1731.000000,6.000000,0.000000,0.000000
1740.000000,9.000000,0.000000,0.000000
1755.000000,15.000000,0.000000,0.000000
1775.000000,20.000000,0.000000,0.000000
1800.000000,25.000000,0.000000,0.000000
1828.000000,28.000000,0.000000,0.000000
1859.000000,31.000000,0.000000,0.000000
1891.000000,32.000000,0.000000,0.000000
1924.000000,33.000000,0.000000,0.000000
1959.000000,35.000000,0.000000,0.000000
1994.000000,35.000000,0.000000,0.000000
2030.000000,36.000000,0.000000,0.000000
2066.000000,36.000000,0.000000,0.000000
2103.000000,37.000000,0.000000,0.000000
2140.000000,37.000000,0.000000,0.000000
2178.000000,38.000000,0.000000,0.000000
2215.000000,37.000000,0.000000,0.000000
2253.000000,38.000000,0.000000,0.000000
2290.000000,37.000000,0.000000,0.000000
2328.000000,38.000000,0.000000,0.000000
2366.000000,38.000000,0.000000,0.000000
2404.000000,38.000000,0.000000,0.000000
2442.000000,38.000000,0.000000,0.000000
2480.000000,38.000000,0.000000,0.000000
2518.000000,38.000000,0.000000,0.000000
2556.000000,37.000000,0.000000,0.000000
2594.000000,39.000000,0.000000,0.000000
2632.000000,38.000000,0.000000,0.000000
2670.000000,38.000000,0.000000,0.000000
2708.000000,37.000000,0.000000,0.000000
2746.000000,39.000000,0.000000,0.000000
2784.000000,38.000000,0.000000,0.000000
2822.000000,38.000000,0.000000,0.000000
2860.000000,38.000000,0.000000,0.000000
2898.000000,38.000000,0.000000,0.000000
2936.000000,38.000000,0.000000,0.000000
2974.000000,38.000000,0.000000,0.000000
3012.000000,38.000000,0.000000,0.000000
3050.000000,38.000000,0.000000,0.000000
3088.000000,38.000000,0.000000,0.000000
3126.000000,38.000000,0.000000,0.000000
3164.000000,38.000000,0.000000,0.000000
3202.000000,38.000000,0.000000,0.000000
3240.000000,38.000000,0.000000,0.000000
3278.000000,38.000000,0.000000,0.000000
3316.000000,38.000000,0.000000,0.000000
3355.000000,39.000000,0.000000,0.000000
3393.000000,38.000000,0.000000,0.000000
3431.000000,38.000000,0.000000,0.000000
3469.000000,37.000000,0.000000,0.000000
3507.000000,39.000000,0.000000,0.000000
3545.000000,38.000000,0.000000,0.000000
3583.000000,38.000000,0.000000,0.000000
3621.000000,38.000000,0.000000,0.000000
3659.000000,38.000000,0.000000,0.000000
3698.000000,38.000000,0.000000,0.000000
3735.000000,38.000000,0.000000,0.000000
3773.000000,38.000000,0.000000,0.000000
3811.000000,38.000000,0.000000,0.000000
3850.000000,39.000000,0.000000,0.000000
3887.000000,37.000000,0.000000,0.000000
3926.000000,39.000000,0.000000,0.000000
3964.000000,38.000000,0.000000,0.000000
4002.000000,38.000000,0.000000,0.000000
4040.000000,38.000000,0.000000,0.000000
4078.000000,38.000000,0.000000,0.000000
4116.000000,38.000000,0.000000,0.000000
4154.000000,38.000000,0.000000,0.000000
4192.000000,38.000000,0.000000,0.000000
4230.000000,38.000000,0.000000,0.000000
4269.000000,38.000000,0.000000,0.000000
4307.000000,39.000000,0.000000,0.000000
4345.000000,38.000000,0.000000,0.000000
4383.000000,38.000000,0.000000,0.000000
4422.000000,38.000000,0.000000,0.000000
4459.000000,38.000000,0.000000,0.000000
4498.000000,39.000000,0.000000,0.000000
4536.000000,38.000000,0.000000,0.000000
4574.000000,38.000000,0.000000,0.000000
4612.000000,38.000000,0.000000,0.000000
4650.000000,38.000000,0.000000,0.000000
4688.000000,38.000000,0.000000,0.000000
4726.000000,38.000000,0.000000,0.000000
4764.000000,38.000000,0.000000,0.000000
4803.000000,39.000000,0.000000,0.000000
4841.000000,38.000000,0.000000,0.000000
4879.000000,38.000000,0.000000,0.000000
4917.000000,38.000000,0.000000,0.000000
4955.000000,38.000000,0.000000,0.000000
4994.000000,39.000000,0.000000,0.000000
5032.000000,37.000000,0.000000,0.000000
5070.000000,39.000000,0.000000,0.000000
5108.000000,38.000000,0.000000,0.000000
5146.000000,38.000000,0.000000,0.000000
5184.000000,38.000000,0.000000,0.000000
5222.000000,38.000000,0.000000,0.000000
5261.000000,38.000000,0.000000,0.000000
5299.000000,39.000000,0.000000,0.000000
5337.000000,38.000000,0.000000,0.000000
5375.000000,38.000000,0.000000,0.000000
5414.000000,39.000000,0.000000,0.000000
5451.000000,37.000000,0.000000,0.000000
5490.000000,39.000000,0.000000,0.000000
5528.000000,38.000000,0.000000,0.000000
5566.000000,38.000000,0.000000,0.000000
5604.000000,38.000000,0.000000,0.000000
5642.000000,38.000000,0.000000,0.000000
5680.000000,38.000000,0.000000,0.000000
5719.000000,38.000000,0.000000,0.000000
5757.000000,39.000000,0.000000,0.000000
5795.000000,38.000000,0.000000,0.000000
5834.000000,39.000000,0.000000,0.000000
5871.000000,37.000000,0.000000,0.000000
5910.000000,39.000000,0.000000,0.000000
5948.000000,38.000000,0.000000,0.000000
5986.000000,38.000000,0.000000,0.000000
6024.000000,38.000000,0.000000,0.000000
6063.000000,38.000000,0.000000,0.000000
6101.000000,39.000000,0.000000,0.000000
6139.000000,38.000000,0.000000,0.000000
6177.000000,38.000000,0.000000,0.000000
6215.000000,38.000000,0.000000,0.000000
6254.000000,39.000000,0.000000,0.000000
6292.000000,37.000000,0.000000,0.000000
6330.000000,39.000000,0.000000,0.000000
6368.000000,38.000000,0.000000,0.000000
6406.000000,38.000000,0.000000,0.000000
6444.000000,38.000000,0.000000,0.000000
6483.000000,39.000000,0.000000,0.000000
6521.000000,38.000000,0.000000,0.000000
6559.000000,38.000000,0.000000,0.000000
6597.000000,38.000000,0.000000,0.000000
6635.000000,38.000000,0.000000,0.000000
6674.000000,39.000000,0.000000,0.000000
6712.000000,38.000000,0.000000,0.000000
6750.000000,38.000000,0.000000,0.000000
6788.000000,38.000000,0.000000,0.000000
6826.000000,38.000000,0.000000,0.000000
6865.000000,38.000000,0.000000,0.000000
6903.000000,39.000000,0.000000,0.000000
6941.000000,38.000000,0.000000,0.000000
6979.000000,38.000000,0.000000,0.000000
7018.000000,39.000000,0.000000,0.000000
7056.000000,38.000000,0.000000,0.000000
7094.000000,38.000000,0.000000,0.000000
7132.000000,38.000000,0.000000,0.000000
7170.000000,38.000000,0.000000,0.000000
7208.000000,38.000000,0.000000,0.000000
7247.000000,39.000000,0.000000,0.000000
7285.000000,38.000000,0.000000,0.000000
7323.000000,38.000000,0.000000,0.000000
7362.000000,39.000000,0.000000,0.000000
7400.000000,38.000000,0.000000,0.000000
7438.000000,38.000000,0.000000,0.000000
7476.000000,38.000000,0.000000,0.000000
7514.000000,38.000000,0.000000,0.000000
7553.000000,38.000000,0.000000,0.000000
7591.000000,39.000000,0.000000,0.000000
7629.000000,38.000000,0.000000,0.000000
7667.000000,38.000000,0.000000,0.000000
7706.000000,39.000000,0.000000,0.000000
7744.000000,38.000000,0.000000,0.000000
7782.000000,38.000000,0.000000,0.000000
7820.000000,38.000000,0.000000,0.000000
7859.000000,38.000000,0.000000,0.000000
7897.000000,38.000000,0.000000,0.000000
7935.000000,39.000000,0.000000,0.000000
7974.000000,39.000000,0.000000,0.000000
8011.000000,37.000000,0.000000,0.000000
8050.000000,39.000000,0.000000,0.000000
8088.000000,38.000000,0.000000,0.000000
8126.000000,38.000000,0.000000,0.000000
8164.000000,38.000000,0.000000,0.000000
8203.000000,39.000000,0.000000,0.000000
8241.000000,38.000000,0.000000,0.000000
8279.000000,38.000000,0.000000,0.000000
8318.000000,39.000000,0.000000,0.000000
8356.000000,38.000000,0.000000,0.000000
8394.000000,38.000000,0.000000,0.000000
8432.000000,38.000000,0.000000,0.000000
8470.000000,38.000000,0.000000,0.000000
8509.000000,38.000000,0.000000,0.000000
8547.000000,39.000000,0.000000,0.000000
8586.000000,39.000000,0.000000,0.000000
8623.000000,37.000000,0.000000,0.000000
8662.000000,39.000000,0.000000,0.000000
8700.000000,38.000000,0.000000,0.000000
8738.000000,38.000000,0.000000,0.000000
8776.000000,38.000000,0.000000,0.000000
8815.000000,39.000000,0.000000,0.000000
8853.000000,38.000000,0.000000,0.000000
8891.000000,38.000000,0.000000,0.000000
8930.000000,38.000000,0.000000,0.000000
8968.000000,39.000000,0.000000,0.000000
9006.000000,38.000000,0.000000,0.000000
9044.000000,38.000000,0.000000,0.000000
9082.000000,38.000000,0.000000,0.000000
9121.000000,38.000000,0.000000,0.000000
9159.000000,39.000000,0.000000,0.000000
9197.000000,38.000000,0.000000,0.000000
9235.000000,38.000000,0.000000,0.000000
9274.000000,39.000000,0.000000,0.000000
9312.000000,38.000000,0.000000,0.000000
9350.000000,38.000000,0.000000,0.000000
9388.000000,38.000000,0.000000,0.000000
9426.000000,38.000000,0.000000,0.000000
9465.000000,39.000000,0.000000,0.000000
9503.000000,38.000000,0.000000,0.000000
9542.000000,38.000000,0.000000,0.000000
9580.000000,38.000000,0.000000,0.000000
9618.000000,39.000000,0.000000,0.000000
9656.000000,38.000000,0.000000,0.000000
9694.000000,38.000000,0.000000,0.000000
9733.000000,39.000000,0.000000,0.000000
9771.000000,38.000000,0.000000,0.000000
9809.000000,38.000000,0.000000,0.000000
9848.000000,38.000000,0.000000,0.000000
9886.000000,39.000000,0.000000,0.000000
9924.000000,38.000000,0.000000,0.000000
9962.000000,38.000000,0.000000,0.000000
10001.000000,38.000000,0.000000,0.000000
10039.000000,39.000000,0.000000,0.000000
10077.000000,38.000000,0.000000,0.000000
10115.000000,38.000000,0.000000,0.000000
10154.000000,39.000000,0.000000,0.000000
10192.000000,38.000000,0.000000,0.000000
10230.000000,38.000000,0.000000,0.000000
10268.000000,38.000000,0.000000,0.000000
10307.000000,39.000000,0.000000,0.000000
10345.000000,38.000000,0.000000,0.000000
10383.000000,38.000000,0.000000,0.000000
10422.000000,39.000000,0.000000,0.000000
10460.000000,38.000000,0.000000,0.000000
10498.000000,38.000000,0.000000,0.000000
10536.000000,38.000000,0.000000,0.000000
10575.000000,39.000000,0.000000,0.000000
10613.000000,38.000000,0.000000,0.000000
10651.000000,38.000000,0.000000,0.000000
10690.000000,39.000000,0.000000,0.000000
10728.000000,38.000000,0.000000,0.000000
10766.000000,38.000000,0.000000,0.000000
10804.000000,38.000000,0.000000,0.000000
10843.000000,39.000000,0.000000,0.000000
10881.000000,38.000000,0.000000,0.000000
10919.000000,38.000000,0.000000,0.000000
10958.000000,39.000000,0.000000,0.000000
10996.000000,38.000000,0.000000,0.000000
11034.000000,38.000000,0.000000,0.000000
11072.000000,38.000000,0.000000,0.000000
11111.000000,39.000000,0.000000,0.000000
11149.000000,38.000000,0.000000,0.000000
11187.000000,38.000000,0.000000,0.000000
11226.000000,39.000000,0.000000,0.000000
11264.000000,38.000000,0.000000,0.000000
11302.000000,38.000000,0.000000,0.000000
11340.000000,38.000000,0.000000,0.000000
11379.000000,39.000000,0.000000,0.000000
11417.000000,38.000000,0.000000,0.000000
11455.000000,38.000000,0.000000,0.000000
11494.000000,39.000000,0.000000,0.000000
11532.000000,38.000000,0.000000,0.000000
11570.000000,38.000000,0.000000,0.000000
11609.000000,39.000000,0.000000,0.000000
11647.000000,38.000000,0.000000,0.000000
11685.000000,38.000000,0.000000,0.000000
11724.000000,39.000000,0.000000,0.000000
11762.000000,38.000000,0.000000,0.000000
11800.000000,38.000000,0.000000,0.000000
11839.000000,38.000000,0.000000,0.000000
11877.000000,39.000000,0.000000,0.000000
11915.000000,38.000000,0.000000,0.000000
11954.000000,39.000000,0.000000,0.000000
11992.000000,38.000000,0.000000,0.000000
12030.000000,38.000000,0.000000,0.000000
12068.000000,38.000000,0.000000,0.000000
12107.000000,38.000000,0.000000,0.000000
12145.000000,39.000000,0.000000,0.000000
12183.000000,38.000000,0.000000,0.000000
12222.000000,39.000000,0.000000,0.000000
12260.000000,38.000000,0.000000,0.000000
12298.000000,38.000000,0.000000,0.000000
12336.000000,38.000000,0.000000,0.000000
12375.000000,38.000000,0.000000,0.000000
12413.000000,39.000000,0.000000,0.000000
12451.000000,38.000000,0.000000,0.000000
12490.000000,39.000000,0.000000,0.000000
12528.000000,38.000000,0.000000,0.000000
12566.000000,38.000000,0.000000,0.000000
12604.000000,38.000000,0.000000,0.000000
12643.000000,39.000000,0.000000,0.000000
12681.000000,38.000000,0.000000,0.000000
12719.000000,38.000000,0.000000,0.000000
12758.000000,39.000000,0.000000,0.000000
12796.000000,38.000000,0.000000,0.000000
12834.000000,38.000000,0.000000,0.000000
12872.000000,38.000000,0.000000,0.000000
12911.000000,39.000000,0.000000,0.000000
12949.000000,38.000000,0.000000,0.000000
12987.000000,38.000000,0.000000,0.000000
13026.000000,39.000000,0.000000,0.000000
13064.000000,38.000000,0.000000,0.000000
